z_dyn_1,z_dyn_2,z_dyn_3,z_dyn_4,z_dyn_5,z_dyn_6,z_dyn_7,z_dyn_8,z_pk_1,z_pk_2,z_pk_3,z_pk_4
-0.411067516,0.046848949,-0.390318453,0.536412716,0.04251527,1.274096847,1.012560129,1.566032648,-0.018421741,0.043694757,0.007001985,0.012991449
-0.064388692,0.0913959,-0.34372443,0.419950664,0.080207594,1.346482635,1.343801379,1.630441308,-0.01962843,0.037713282,0.008732963,0.017616948
-0.66155684,-0.049729623,-0.39675492,0.619122982,-0.028177379,0.910063386,0.58303076,1.356299639,-0.012111508,0.034663595,0.015356947,0.025314113
-1.329633713,-0.165213555,-0.50438422,0.815613747,-0.165943742,0.441283345,-0.312290728,1.047380328,-0.002762855,0.045280568,0.014803756,0.017478665
-0.682034552,-0.113101885,-0.370830506,0.620413661,-0.076665178,0.587897539,0.372795999,1.189807653,-0.008631171,0.033728018,0.015543688,0.023896916
-1.015975237,-0.203839168,-0.412155807,0.706561744,-0.18813701,0.110395357,-0.223229036,0.91146785,0.000851347,0.030272631,0.026841123,0.037780479
-0.916745186,-0.27557531,-0.371253997,0.64289391,-0.279431492,-0.464003921,-0.493533552,0.613221765,0.000222078,0.042136349,0.020787347,0.026536463
-0.580747485,-0.131485805,-0.340246052,0.584850311,-0.087019384,0.453781575,0.382030994,1.128907084,-0.011652828,0.033376314,0.016366709,0.026838919
-0.766690195,-0.240038991,-0.340591878,0.618152618,-0.212821692,-0.19028607,-0.176354825,0.778631151,-0.012045362,0.044133581,0.011099745,0.016377373
-0.450664997,-0.176253989,-0.291698039,0.536304414,-0.118608214,0.164694294,0.325524449,0.990215063,-0.018600168,0.044907235,0.006305028,0.011697954
-0.272619307,0.055007249,-0.365658224,0.489571661,0.052472614,1.260511398,1.121130943,1.569837213,-0.011409656,0.025004124,0.017567266,0.030202201
-0.630076647,-0.06060854,-0.38444972,0.608040214,-0.034219354,0.845339358,0.572321117,1.325826645,-0.014380955,0.042180531,0.010377098,0.016769884
-0.465890437,-0.255350173,-0.265283376,0.522663414,-0.205011219,-0.33867985,0.010708109,0.72746563,-0.014443875,0.044243015,0.009649206,0.015253177
-0.295840949,-0.251591682,-0.228307635,0.471877158,-0.18649134,-0.340948284,0.163165346,0.739382148,-0.013227024,0.033821248,0.012462188,0.021185933
-0.345693707,-0.21018973,-0.254808277,0.496670395,-0.145512491,-0.067666873,0.280992448,0.878059506,-0.011631974,0.034390457,0.015647877,0.025564944
-0.203405887,0.075482465,-0.363257736,0.466942012,0.066964664,1.328363061,1.218497992,1.610194206,-0.016512254,0.031871848,0.013368834,0.02478697
-0.746260047,-0.195643142,-0.350317329,0.626473188,-0.157040298,0.119404182,0.032654352,0.942838609,-0.003844642,0.030005807,0.023256261,0.034405082
-0.625857711,-0.122166663,-0.354749024,0.601225734,-0.081614763,0.518666029,0.381406307,1.158611655,-0.019088225,0.050667219,0.003454436,0.006123593
-0.404928982,-0.000193897,-0.365018725,0.53395015,0.014990332,1.057174444,0.891157389,1.453600049,-0.016870903,0.039615624,0.009815384,0.017623497
-0.711917758,-0.138131514,-0.366413862,0.626788199,-0.100120433,0.45468843,0.266098112,1.118927598,-0.010719211,0.03873349,0.014523376,0.022432862
-0.677957416,-0.116291158,-0.368831784,0.619193792,-0.078464121,0.571393847,0.366847485,1.181318521,-0.014223062,0.042104922,0.01061802,0.017108915
-0.266756326,-0.30191952,-0.206568807,0.447663367,-0.246232376,-0.694287181,-0.02229435,0.554626524,-0.010340759,0.034337707,0.017032731,0.026665037
-0.210467994,0.090089597,-0.371982455,0.468388736,0.073370151,1.391287208,1.24782002,1.643173456,-0.019416841,0.0374557,0.009127129,0.017615309
-1.510920048,-0.151244596,-0.556434989,0.874913096,-0.162639126,0.575682163,-0.401117772,1.093476772,0.002921312,0.044644989,0.021477271,0.02577406
-0.105311722,-0.170839086,-0.219875634,0.424836934,-0.091987126,0.107505307,0.593706667,0.983837664,-0.022885041,0.042068236,0.004816402,0.011405876
-1.252925158,-0.150298789,-0.490797073,0.798040271,-0.141713649,0.535948992,-0.179064482,1.105086088,-0.00116031,0.038642846,0.02133875,0.028634986
-0.899320006,-0.274166793,-0.366476357,0.638910711,-0.274712116,-0.449793488,-0.467471927,0.623600721,0.000298648,0.043637551,0.020560671,0.025815001
-0.590916634,-0.042575385,-0.384335309,0.595686674,-0.01992338,0.922187686,0.651817203,1.368626952,-0.014651359,0.039389506,0.011474181,0.019257119
-0.5202353,-0.266179889,-0.275002718,0.53516686,-0.224212125,-0.411417365,-0.083443187,0.684202552,-0.008187317,0.036958314,0.017021645,0.025594516
-0.383208781,0.054361604,-0.389431268,0.527821183,0.048653685,1.301217079,1.052305818,1.581551433,-0.013693311,0.028522251,0.01670574,0.029489933
-0.490728199,-0.142479464,-0.315314651,0.554266334,-0.090442732,0.369893134,0.412037611,1.092608929,-0.011696064,0.031248329,0.017189253,0.028614243
-0.959082305,-0.230285078,-0.390409142,0.679139137,-0.216566995,-0.09056624,-0.295862377,0.810895979,-0.012350724,0.048070841,0.009579945,0.013317442
-0.512471795,-0.042686358,-0.367183536,0.569371104,-0.01641592,0.894174814,0.703436971,1.360564113,-0.012480446,0.027860565,0.018232334,0.03095383
-1.210374355,-0.164067134,-0.475194216,0.780282319,-0.155393779,0.427974015,-0.207562983,1.054097056,-0.009419263,0.052833587,0.00919186,0.010205811
-0.66228193,-0.070182174,-0.386762619,0.618399978,-0.041684859,0.811675608,0.524315715,1.305833697,-0.013374799,0.03864444,0.012872566,0.020913681
-0.963975489,-0.225233898,-0.393530518,0.682430923,-0.212120384,-0.059347041,-0.281134129,0.826971352,-0.007294864,0.03229887,0.017932463,0.026770165
-0.845488727,-0.153594941,-0.391081125,0.667595685,-0.122505292,0.399438977,0.112456486,1.078367472,-0.007575021,0.034174852,0.016296256,0.024374304
-0.67932117,-0.207593054,-0.330881953,0.602514625,-0.165851623,0.024394259,0.03602263,0.899166048,-0.005365179,0.032697372,0.020858575,0.031302921
0.969732761,-0.413724303,0.091328517,0.062061161,-0.265801728,-1.552026987,0.568721294,0.168074504,-0.013362237,0.028200766,0.015141834,0.026738239
-0.542542219,-0.138812035,-0.328227937,0.571686983,-0.090133354,0.405997038,0.387714267,1.107354403,-0.011371077,0.035071306,0.015424002,0.024904704
-0.711907387,-0.04343389,-0.410397053,0.6364941,-0.025160449,0.963026762,0.571146965,1.37973845,-0.011688487,0.035128184,0.015362311,0.024809187
-0.361281693,0.022014381,-0.366715878,0.518901944,0.029333035,1.140873194,0.976732254,1.500721097,-0.011309796,0.026715999,0.016903032,0.028728491
-1.282971501,-0.218560174,-0.476465017,0.77821523,-0.229312763,0.038860813,-0.526521146,0.839463711,0.000646426,0.041800231,0.018675078,0.022790482
-0.571000099,-0.112061255,-0.347250998,0.584233522,-0.070230953,0.557999372,0.453109622,1.1830616,-0.0181506,0.041132547,0.00878172,0.015584117
-0.033023834,-0.02673959,-0.274785668,0.407914937,0.01394658,0.802250087,1.057664156,1.347272277,-0.021981793,0.042186074,0.005123366,0.012003517
-0.328910917,-0.235281646,-0.24160701,0.486071438,-0.171061814,-0.229875222,0.199634135,0.794984162,-0.014850252,0.03758812,0.012029696,0.020625098
-0.532644987,-0.10857591,-0.340124965,0.572073996,-0.064233869,0.570109248,0.494076461,1.191885471,-0.013000221,0.033359148,0.015357245,0.025398089
0.104591891,-0.346042603,-0.111957297,0.325250268,-0.267135233,-1.039267182,0.108214729,0.396946609,-0.009807684,0.038742557,0.015478957,0.023618912
-0.205407411,0.061947841,-0.35684067,0.467518479,0.059069201,1.267379403,1.181634426,1.577718616,-0.017884353,0.036571093,0.010322977,0.019551052
-0.726021886,-0.167391762,-0.357420623,0.626274943,-0.128375143,0.284991771,0.151048005,1.030215979,-0.008697809,0.034338988,0.018075574,0.027974932
-0.079702228,0.10445784,-0.353557199,0.424610138,0.085867733,1.407133698,1.365100265,1.661799192,-0.014448882,0.020671157,0.019644726,0.036249071
-0.298941612,-0.101198964,-0.293256015,0.494388223,-0.048297551,0.528262854,0.672209084,1.187821865,-0.006844641,0.021627916,0.022315312,0.036549993
0.247419655,0.116472021,-0.29728514,0.315186471,0.10256318,1.340237617,1.594522715,1.649717093,-0.017356033,0.023465587,0.016351331,0.031761445
-0.952668786,-0.094425723,-0.441834569,0.712273598,-0.074830696,0.777362764,0.245698199,1.262107015,-0.008970269,0.041029975,0.014570463,0.021126239
-0.497177958,-0.278575987,-0.266155839,0.523814321,-0.237639606,-0.501744509,-0.117213003,0.63805896,-0.010094077,0.035994582,0.016745735,0.025771609
-0.19576326,0.027214097,-0.336090267,0.463961631,0.040079027,1.109331489,1.098585606,1.495910287,-0.018062117,0.038480051,0.009382296,0.01772338
-0.823167324,-0.079915471,-0.418486446,0.671105623,-0.056805067,0.814401031,0.383818865,1.293238521,-0.009249897,0.034888029,0.017151643,0.026558114
-0.49941498,-0.044024669,-0.363396794,0.564368308,-0.017535588,0.88032949,0.705982983,1.354704976,-0.016992996,0.038356014,0.010406245,0.018305672
-0.125262469,-0.27260682,-0.183168709,0.414334744,-0.195611089,-0.503309846,0.219392538,0.666331291,-0.022361087,0.044581376,0.004236687,0.010175889
-0.838598132,-0.045956071,-0.437301427,0.678043067,-0.03401152,0.988941371,0.474609077,1.382240295,-0.014725343,0.051067673,0.006252754,0.008413902
-0.66792655,-0.126635805,-0.361807108,0.614409089,-0.086850807,0.510712564,0.338954568,1.150906801,-0.013786645,0.04182855,0.010992158,0.017560316
-0.295532942,0.058955986,-0.372508764,0.497429371,0.053945012,1.286947727,1.117271662,1.58194232,-0.015151897,0.028092286,0.016149271,0.028822174
-1.134007215,-0.112789631,-0.47636956,0.767728984,-0.101673275,0.722315252,0.046760924,1.216184378,-0.012502299,0.056612931,0.005388666,0.004770895
-0.560839355,-0.191167876,-0.309623301,0.568897188,-0.139025956,0.108074576,0.193184465,0.95239234,-0.008625605,0.032870837,0.018586267,0.029202094
-0.497779131,0.023430452,-0.396287322,0.565522432,0.025698712,1.201159477,0.896308541,1.521210313,-0.014174291,0.033155091,0.014524806,0.025253369
-0.409991086,-0.156619549,-0.291578621,0.526048183,-0.098453134,0.266070783,0.421496958,1.045286536,-0.013203734,0.033291854,0.015271414,0.025827942
-0.977846324,-0.184706032,-0.409721583,0.701456606,-0.163221419,0.23433958,-0.110357873,0.980261624,-0.004749835,0.04157605,0.017422725,0.023604004
-0.369582534,0.012210142,-0.364450395,0.522241354,0.023590729,1.100317955,0.946345806,1.478252053,-0.009619088,0.020390561,0.020943303,0.035334401
-0.615234792,-0.11215511,-0.356693566,0.598702848,-0.072319157,0.572770953,0.422746003,1.187141657,-0.015609697,0.043567613,0.008952666,0.014788127
-0.44749552,-0.211533815,-0.277096689,0.528719544,-0.153962776,-0.053044669,0.198753044,0.877933979,-0.010252566,0.03266909,0.014893819,0.02386531
-0.414911807,-0.040044893,-0.347282529,0.536377609,-0.010576144,0.872312069,0.774396896,1.356981635,-0.014890605,0.035235025,0.012972999,0.02264799
-1.180877209,-0.209723562,-0.452656895,0.753009439,-0.210592672,0.086285666,-0.396140397,0.878831446,-0.003715107,0.047622852,0.015538264,0.018796934
-0.980123281,-0.188307881,-0.409266174,0.702231705,-0.164401293,0.222692385,-0.118921787,0.973104835,-0.007970803,0.044940963,0.013984609,0.018798543
-1.104044437,-0.194232747,-0.437691689,0.737185359,-0.18275933,0.196423247,-0.252483904,0.94607383,-0.009176404,0.047700457,0.011828829,0.015291875
-0.930025041,-0.120779097,-0.42468974,0.700889111,-0.096576631,0.619484425,0.169907317,1.183522344,-0.011144728,0.042005502,0.012835253,0.018598719
-0.588633895,-0.06019016,-0.37577334,0.594479322,-0.031458229,0.835865319,0.602953792,1.323889971,-0.010206417,0.023662707,0.02169,0.036154352
-0.241833597,-0.22234042,-0.226963073,0.461330533,-0.149926439,-0.162002906,0.317042619,0.836407959,-0.014254802,0.036306836,0.013009775,0.022189116
-0.100455165,-0.090714522,-0.25655672,0.42893663,-0.030367866,0.520509839,0.838037789,1.197020173,-0.013683648,0.024968794,0.018520046,0.033022434
-0.380183995,-0.142537609,-0.291080594,0.517914772,-0.084117599,0.338591874,0.490411103,1.084772706,-0.022909718,0.04734803,0.002528775,0.006629935
-0.404023468,-0.030111574,-0.350131869,0.533422589,-0.003092876,0.918362677,0.811130762,1.381414413,-0.015428984,0.037043497,0.011947621,0.020888915
-0.980348229,-0.083310008,-0.452842861,0.722152591,-0.068071179,0.844157577,0.261085957,1.294381618,-0.005714999,0.031077197,0.021286804,0.032312386
-0.402949035,0.019855119,-0.375142217,0.533923745,0.027655791,1.150770307,0.947829127,1.50199163,-0.012949125,0.026566392,0.018257845,0.031898558
-0.715388298,-0.282447904,-0.318424433,0.584119558,-0.266557127,-0.521156907,-0.334647417,0.605918646,-0.001625658,0.034691781,0.023292024,0.032291777
-0.416856259,-0.12841168,-0.305483758,0.531508148,-0.074237511,0.427726924,0.510759652,1.12762332,-0.018001975,0.043150827,0.00742035,0.01355361
-0.824524522,-0.193668634,-0.370301843,0.651511371,-0.162181899,0.141292155,-0.025504321,0.946807563,-0.010097877,0.040619291,0.014316726,0.021259433
-1.013188243,-0.097516112,-0.454791248,0.731495142,-0.081527233,0.774890065,0.189398557,1.255005479,-0.000853488,0.026268361,0.024085511,0.03542807
-0.377925485,-0.148413494,-0.28798914,0.516342223,-0.089458942,0.303553224,0.471484244,1.066935539,-0.009125494,0.029142207,0.017307986,0.027977748
-1.795648932,-0.202165619,-0.622499585,0.925340235,-0.254570454,0.207998797,-0.93655473,0.846535206,0.005156397,0.055195563,0.01572429,0.01295091
-0.624984026,-0.14833954,-0.342760026,0.597688258,-0.102647677,0.377803922,0.297914922,1.085929871,-0.008061507,0.030982187,0.019822765,0.031146741
-0.060570896,0.051745314,-0.321650386,0.418092072,0.058297124,1.167799473,1.244630098,1.536465764,-0.02094035,0.04040312,0.006736089,0.014477735
-0.26229164,-0.008387477,-0.331108421,0.485424995,0.015408942,0.966402352,0.959201276,1.416927576,-0.023653658,0.051691718,-9.19E-05,0.002426958
-1.131206155,-0.198688179,-0.44287172,0.743237793,-0.191503823,0.164694056,-0.298386753,0.926636457,-0.009795488,0.051783442,0.009361912,0.010878837
-0.644236803,-0.083547562,-0.375882655,0.61063391,-0.051797397,0.732682467,0.492567182,1.267393947,-0.012104289,0.037377849,0.01391219,0.022337547
-0.222706437,-0.176384896,-0.24234879,0.462321758,-0.105009079,0.102784857,0.489251345,0.974231124,-0.01007627,0.022668054,0.022264112,0.037236504
-0.326774478,-0.34880814,-0.215799496,0.441888928,-0.325089782,-1.074876189,-0.31283623,0.339900345,-0.018435763,0.039578952,0.008942652,0.017045533
-0.595595956,-0.119620003,-0.348277211,0.590545058,-0.078743234,0.520845532,0.408471465,1.162675738,-0.008631141,0.027433975,0.021001268,0.034061618
-1.286751509,-0.244756594,-0.473004192,0.762120426,-0.270515591,-0.186374947,-0.67927593,0.715901196,-0.007508845,0.057223052,0.008876611,0.007922297
-0.060769916,0.091903515,-0.342994183,0.418097198,0.079701252,1.344040751,1.344898343,1.62965548,-0.020499425,0.038612351,0.007855583,0.016292607
-0.249309719,-0.108378939,-0.279263616,0.477446914,-0.050857142,0.477353096,0.685159922,1.164958,-0.015542553,0.033936881,0.013110626,0.023466384
-0.516129375,-0.246859834,-0.2792027,0.540644765,-0.198262393,-0.269147694,0.007056434,0.759949446,-0.008105771,0.033113472,0.016367186,0.025152346
-0.429760128,-0.031239841,-0.355266243,0.542080581,-0.005056839,0.921421647,0.790805817,1.380768538,-0.012953156,0.035229854,0.012037564,0.020072555
-0.662492454,-0.184764639,-0.335752279,0.602770388,-0.140389174,0.167052373,0.137550563,0.974594772,-0.016537802,0.046368942,0.007034708,0.011544606
-0.750909567,-0.330109358,-0.32749933,0.561183572,-0.350110263,-0.943136334,-0.642075658,0.362385303,0.004909291,0.045341723,0.023704041,0.027305199
-0.103562474,-0.077009737,-0.264033198,0.430494428,-0.021050088,0.589157999,0.875000179,1.232073188,-0.014128939,0.028371966,0.016611386,0.029618463
-0.08124119,0.08574497,-0.344076544,0.425396621,0.076249383,1.326772094,1.31840539,1.618783474,-0.016729483,0.029129555,0.014352012,0.027049569
0.105421469,0.133655816,-0.333940715,0.362723589,0.106658645,1.465931177,1.549504042,1.706800818,-0.022009866,0.040552638,0.005888391,0.013602993
-0.883456469,-0.195782959,-0.382933795,0.669081271,-0.167634487,0.145132795,-0.077883229,0.943174124,-0.004716487,0.034657352,0.017922867,0.025652034
-0.72099036,-0.29648906,-0.317289948,0.578099608,-0.28665784,-0.629069686,-0.408584833,0.545921564,-0.002320395,0.037336864,0.021525908,0.029436624
-0.594278038,-0.039468348,-0.38650021,0.597252071,-0.017299488,0.940778673,0.660433531,1.377930045,-0.011070796,0.024681246,0.020620067,0.034623168
-0.913672686,-0.231924832,-0.378873736,0.664676666,-0.216205999,-0.114830576,-0.26806128,0.803346753,-0.009350949,0.047224365,0.012059677,0.016083485
-0.316729099,-0.018501638,-0.337638855,0.504282117,0.007932795,0.942328334,0.899585426,1.400153518,-0.013095164,0.028835049,0.016902376,0.029428145
-0.878898621,-0.25938341,-0.364348114,0.641299725,-0.252161205,-0.336759686,-0.375429988,0.687790871,-0.005456687,0.042575337,0.016834069,0.022807231
-1.072664261,-0.17136772,-0.437730044,0.734952211,-0.154618755,0.346155703,-0.129391342,1.028115511,-0.004142449,0.037086278,0.019882847,0.027602432
-0.751649737,-0.194598109,-0.35268873,0.628503919,-0.157372251,0.122636482,0.029590212,0.943772674,-0.009636507,0.040946327,0.014543105,0.021524323
-0.746353984,-0.264760882,-0.329436094,0.601875365,-0.243312865,-0.375439048,-0.272657335,0.681461811,0.000303118,0.03068815,0.023536284,0.033148773
-0.884625912,-0.260552853,-0.365267158,0.642591715,-0.253476322,-0.341650188,-0.383891672,0.684432149,-0.011232839,0.047032222,0.010775793,0.014889142
0.138818681,0.06600368,-0.289898336,0.350830376,0.072836667,1.158201933,1.403536081,1.545442224,-0.018743875,0.029535992,0.012757171,0.025364919
-0.56293571,-0.045171645,-0.376742035,0.585990429,-0.020413382,0.89984107,0.66272819,1.359432936,-0.016860547,0.045605369,0.007143784,0.012036776
-1.044025302,-0.106842838,-0.457958341,0.740115881,-0.091168337,0.730898261,0.134552866,1.229372025,-0.011384846,0.053278066,0.007579912,0.008454328
-0.317592323,-0.046498727,-0.324055791,0.503759682,-0.010173434,0.809257746,0.820961356,1.330889583,-0.013865196,0.027811287,0.01718073,0.030375695
-0.275652319,-0.056961987,-0.309705555,0.488864273,-0.015838342,0.742035747,0.817238808,1.299605489,-0.015450866,0.030575005,0.014795054,0.026251776
0.420080721,0.162797168,-0.292623013,0.25910905,0.129868314,1.478201985,1.809865236,1.73600769,-0.019568862,0.025168141,0.014221538,0.02889934
-0.578880191,-0.03916708,-0.383355916,0.591935754,-0.016642585,0.936172187,0.670806229,1.376703382,-0.011446596,0.025934419,0.019768763,0.033162534
-0.402259886,-0.19163546,-0.274840534,0.517966509,-0.130944207,0.058141768,0.305006623,0.938929319,-0.016778799,0.038130201,0.010755647,0.018839708
-0.307150513,-0.178724006,-0.259347439,0.489357769,-0.112077892,0.112658486,0.421098381,0.973733008,-0.016791346,0.037773035,0.010896076,0.019594541
-0.448186368,0.02425511,-0.386638284,0.54910624,0.028198,1.186286569,0.930099666,1.517405152,-0.013178148,0.024072206,0.019543756,0.034046523
-0.613311768,-0.053270761,-0.383764863,0.602380633,-0.028762715,0.874544621,0.604055762,1.342651486,-0.012118042,0.030722341,0.017096508,0.028326785
-1.150250435,-0.144415826,-0.467172205,0.766701102,-0.130771279,0.541534543,-0.079767995,1.120708942,-0.003735231,0.035635687,0.020860244,0.029303497
-0.817745209,-0.142622501,-0.388685226,0.660686195,-0.109325252,0.462605774,0.175923094,1.113390088,-0.010315144,0.041161537,0.013638604,0.020267097
0.29391253,0.147310197,-0.306588054,0.300434679,0.119151957,1.457295656,1.697188616,1.715697527,-0.022298815,0.037045643,0.007233907,0.016639298
-1.046654344,-0.170951769,-0.431169033,0.726896107,-0.151852608,0.345447272,-0.105512291,1.03078413,-0.006738731,0.043639146,0.015249003,0.020651234
-1.125640988,-0.110681497,-0.476225197,0.766354561,-0.098321609,0.735595584,0.063272282,1.222986698,-0.003411443,0.038648359,0.017093468,0.022842174
0.069268137,0.097759739,-0.321000844,0.374774754,0.087598942,1.324145079,1.440646172,1.628418684,-0.017964827,0.025310328,0.015487839,0.029554395
-0.560502291,-0.024380725,-0.385689139,0.585584581,-0.006877273,0.998200536,0.723060071,1.41111517,-0.014399768,0.03779164,0.012321699,0.020846566
-1.235481739,-0.189699262,-0.471257746,0.777216792,-0.188760951,0.247431651,-0.345921099,0.958453655,-0.007513882,0.048814826,0.012521375,0.015373772
-0.538622618,-0.23008813,-0.290006578,0.552623689,-0.179881677,-0.149247304,0.05896201,0.82079345,-0.015790926,0.044378847,0.008756626,0.01446568
-0.787155271,-0.178737342,-0.366694629,0.64320761,-0.143302768,0.23159188,0.06319128,0.997356951,-0.00697405,0.0348842,0.018861581,0.028421385
-1.465060711,-0.192717046,-0.531500697,0.842993915,-0.211042732,0.258841068,-0.562805057,0.932046473,0.003908671,0.04766044,0.020883191,0.02371907
-0.545927644,-0.119944088,-0.337850153,0.57472527,-0.076035567,0.504297733,0.443046004,1.157885909,-0.01548984,0.03726504,0.012047995,0.020484386
-0.402723521,-0.05915622,-0.335365355,0.531578302,-0.022988504,0.774424434,0.727509737,1.307511568,-0.01240141,0.030680208,0.014525462,0.024171023
-0.876269937,-0.149959937,-0.399492562,0.677928329,-0.121063232,0.428981841,0.102330685,1.090959311,-0.007119522,0.034529395,0.016618002,0.024814596
-0.698113441,-0.148274794,-0.358882606,0.621398985,-0.106479533,0.399945557,0.246221378,1.09152329,-0.009383553,0.037636809,0.015718449,0.023880264
0.152026027,-0.039322447,-0.231649578,0.345578969,0.01371913,0.679975927,1.142147064,1.295085788,-0.02161994,0.037001945,0.007743347,0.017151779
-0.302683949,0.030447563,-0.360016435,0.500313818,0.037741687,1.161969185,1.039273143,1.515493035,-0.017281609,0.039684154,0.009442199,0.017199194
0.67672646,-0.308161408,-0.00118009,0.161548704,-0.167826682,-0.84783107,0.715381503,0.529179633,-0.015017481,0.024757063,0.0179541,0.032249607
-0.351814002,0.006584859,-0.358026803,0.516631126,0.021749048,1.070996284,0.944764733,1.464146376,-0.01631655,0.035513766,0.011987198,0.021700596
-1.756721735,-0.226756811,-0.610144734,0.893623948,-0.294544429,-0.032412708,-1.06514132,0.71623975,0.016210986,0.046951421,0.028054465,0.028695522
-0.30853653,-0.200362548,-0.250515938,0.48679775,-0.131921098,-0.011005774,0.347231537,0.909691393,-0.017256754,0.039999209,0.00959276,0.017437389
0.137772679,0.065470815,-0.290262401,0.351721168,0.07306762,1.157999277,1.402948618,1.544942379,-0.01818897,0.027304819,0.014320303,0.027508056
-1.131086946,-0.129829288,-0.469336897,0.764830828,-0.11454574,0.630509853,-0.006479338,1.167840362,-0.008226567,0.048658423,0.011849392,0.014794296
-0.927822649,-0.153422505,-0.410883695,0.694450736,-0.126848504,0.423790514,0.052801874,1.082726955,-0.014743195,0.052242629,0.005903531,0.007659873
-0.3843849,0.043770786,-0.383805513,0.527729273,0.041839145,1.250766397,1.021626472,1.555597067,-0.017336326,0.040314443,0.009090353,0.016512236
-1.108263493,-0.198106468,-0.436814398,0.736547232,-0.187788427,0.170005858,-0.273473173,0.932143927,-0.015511439,0.057994165,0.002987076,0.002148679
-0.409329861,-0.326845497,-0.236838669,0.476427138,-0.29911983,-0.888075113,-0.273990482,0.43609184,-0.008506455,0.039126329,0.016919482,0.024366273
-0.582119107,-0.028739437,-0.38980341,0.59397769,-0.009608041,0.988346934,0.699289799,1.402993679,-0.012384036,0.030913806,0.016744781,0.027824027
-1.168654799,-0.164578438,-0.4635849,0.766511559,-0.153851107,0.412349671,-0.177892178,1.052074313,-0.011712835,0.056892328,0.005804826,0.004999151
-1.695237994,-0.206076816,-0.591900408,0.895802855,-0.252711266,0.163102701,-0.862272501,0.842148781,0.005428634,0.05947414,0.016879547,0.014059735
-0.089107633,0.119809553,-0.363705367,0.427598119,0.093327448,1.477192283,1.396859169,1.698230267,-0.019598307,0.038192533,0.008459736,0.017048201
-0.515027404,-0.306093574,-0.264971793,0.516223729,-0.279381901,-0.717131853,-0.267291665,0.519653022,-0.006446802,0.03114902,0.018630851,0.028076014
-0.138046324,0.02683723,-0.323862582,0.44397825,0.041379709,1.084052801,1.131994247,1.487119317,-0.017582441,0.033171795,0.012126435,0.023034943
-0.812805533,-0.08231362,-0.415397882,0.6677472,-0.058329917,0.797138095,0.382959545,1.285151601,-0.007823297,0.028778588,0.020957191,0.032878742
-0.452280849,-0.292184502,-0.252762496,0.504978895,-0.253093332,-0.613153338,-0.144051373,0.582296252,-0.013867744,0.040129729,0.011629928,0.018976619
0.71910423,0.199962363,-0.262675464,0.163138092,0.153401718,1.530394554,2.075560093,1.786029577,-0.02226075,0.029557278,0.010495234,0.023288077
-0.057525247,0.000933165,-0.294086158,0.416536033,0.02946274,0.937812269,1.115141034,1.416235924,-0.013955467,0.027014283,0.015120137,0.027101783
-0.682352722,-0.136194214,-0.3607454,0.617468536,-0.096835896,0.456616491,0.293741405,1.122372746,-0.013122954,0.036517017,0.014164735,0.02293065
-0.20009461,-0.169819072,-0.240247756,0.455881327,-0.096939877,0.137524784,0.52932632,0.993514895,-0.015260071,0.034906276,0.013006974,0.022975041
-0.891483426,-0.060358856,-0.444011569,0.69576782,-0.045876667,0.937097788,0.397124738,1.349337339,-0.007650779,0.036017619,0.017527867,0.026268667
-0.775828242,-0.159942403,-0.372007459,0.644318223,-0.122479402,0.350567997,0.146067768,1.059169292,-0.010800474,0.042067327,0.012814093,0.018957464
-1.034842491,-0.174446926,-0.427492261,0.722309291,-0.155764341,0.3155711,-0.113017015,1.016344666,-0.005071134,0.040260918,0.017900098,0.024648046
-0.599812031,-0.069445096,-0.373176634,0.597402155,-0.038484529,0.79310298,0.56796068,1.30158174,-0.014443376,0.041660681,0.01055764,0.017201288
-1.401869535,-0.215402707,-0.509350538,0.812440872,-0.237725228,0.067687601,-0.626237214,0.837960541,-0.002053068,0.055491403,0.013651896,0.013398102
-1.24788487,-0.206417903,-0.469797313,0.774070978,-0.209881887,0.129524857,-0.433525443,0.893467307,-0.00089159,0.045552865,0.018949676,0.023486285
-0.659434855,-0.041889954,-0.399282157,0.618582547,-0.022474917,0.949361503,0.608506918,1.377425194,-0.014055626,0.04133033,0.010955084,0.017719729
-0.663072824,-0.08697395,-0.378934622,0.617086172,-0.055032216,0.721458316,0.46972549,1.259780645,-0.011661009,0.037605315,0.014314521,0.02277468
-0.579190254,-0.057683107,-0.374238789,0.590741038,-0.030381788,0.84055531,0.613540351,1.327905655,-0.014382259,0.035962127,0.013214041,0.022053873
-0.216271371,0.06922435,-0.36219278,0.470838279,0.06254299,1.303427339,1.193095446,1.596370935,-0.022618519,0.050586872,0.001085509,0.004051154
-0.527625918,-0.249050975,-0.280944586,0.543640673,-0.200803235,-0.277948976,-0.008688964,0.754317641,-0.01665351,0.045179933,0.007822026,0.013197174
-0.274740636,-0.00880169,-0.333711982,0.490092784,0.015331784,0.971139431,0.95196712,1.41825521,-0.010085621,0.021784758,0.019960511,0.033668637
0.50417459,0.180155948,-0.287750632,0.231967241,0.139845863,1.522187948,1.900840521,1.766085625,-0.016621331,0.026926732,0.013021637,0.025166703
-0.70525825,-0.128626958,-0.369382739,0.626336813,-0.090928704,0.508671701,0.304747283,1.146905899,-0.013325752,0.042958744,0.010847736,0.016875004
